Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Tuition fees up to date,Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Age at enrollment,Course,Curricular units 1st sem (enrolled),Application mode,Previous qualification (grade),Curricular units 2nd sem (enrolled),Mother's occupation,Scholarship holder,Target
0,0.0,1,7.83103910129503,1,7,13,19,9773,6,14,150.3474134082254,6,2,0,0
0,0.0,0,0.0,1,4,12,30,9853,7,41,132.4516945476566,6,8,0,0
2,6.492079266083469,2,11.775437581910326,0,12,16,23,9003,6,44,140.0,6,2,0,0
0,0.0,0,0.0,0,7,12,26,9670,6,39,145.26749431634764,6,7,0,0
2,11.283648777714571,3,11.820912194428644,1,11,11,18,9853,6,1,124.2391560830015,6,7,0,0
1,11.15029789745893,2,10.368095327186856,1,8,8,20,9147,5,17,134.69940420508215,5,5,0,0
0,0.0,1,13.0,0,8,8,22,9130,5,4,136.67812884759323,5,1,0,0
10,11.886055672549094,12,11.89288014973896,0,19,25,33,9003,17,4,125.9969951108972,12,9,0,0
2,12.40464523053734,1,11.075583106575769,0,10,11,26,9991,5,39,120.30233242630308,5,9,0,0
3,11.644165938461605,3,11.295016818087324,1,13,15,24,9003,6,44,140.0,6,2,0,0
0,0.0,3,8.427667741347655,1,2,10,22,9556,7,17,121.39300293245417,7,4,0,0
0,4.116612143575281,2,11.372790499832435,1,5,9,18,9147,5,17,121.76501635692742,5,5,0,0
4,12.875879538193576,3,12.666666666666666,0,10,6,18,9670,6,17,126.7540943708735,6,4,0,0
0,0.0,2,6.234356263856951,1,0,6,19,9556,7,17,130.7257510124442,7,2,0,0
0,0.0,0,0.2688965072989564,0,0,4,42,9991,4,39,110.0,5,8,0,0
6,13.141258007101625,6,12.765532233773763,1,12,10,20,9079,8,49,127.57180591279986,9,9,0,0
4,11.22384906590632,5,11.57217608977596,0,18,16,27,9003,8,44,155.5230186818736,7,9,0,0
0,0.0,0,0.0,0,6,6,27,9003,6,39,133.1,6,9,0,0
4,12.672063734333609,4,12.345082627822388,0,11,11,38,9500,7,39,133.1,7,9,0,0
0,0.0,3,12.0,0,4,10,18,9773,6,12,152.8704754562762,6,3,0,0
0,0.0,0,0.0,0,5,6,22,9119,5,5,115.25443745188132,5,3,0,0
2,11.274357654603705,3,11.642559087494076,0,9,8,35,9991,5,39,136.15899283554813,5,9,0,0
3,10.906884700746504,3,11.82185883208916,0,9,8,20,9853,6,1,130.37444013096413,6,9,0,0
0,0.0,1,11.355991484271986,1,8,10,24,9085,5,39,133.1,5,8,0,0
10,11.454459925796426,11,11.12693928452489,0,20,24,24,9991,14,43,131.05782737104073,13,9,0,0
0,0.0,4,12.339064502125446,0,6,9,19,9070,6,1,126.45501922040428,6,2,0,0
3,10.837375608362306,3,11.735920389351875,0,11,10,18,9254,6,17,135.98059707986093,6,6,0,0
4,11.853741041148032,3,11.573129479425983,0,9,7,25,9670,5,39,133.1,5,7,0,0
0,0.0,0,0.0,0,7,12,19,9085,5,2,121.0,5,8,0,0
12,12.358839921404526,13,11.074271663933938,1,15,16,24,9147,15,8,131.6084492784255,14,4,0,0
4,12.452484386533811,4,13.429865448185051,1,8,11,18,9130,5,1,152.75113886838434,5,2,0,0
2,6.139884162567135,3,11.306994208128357,0,10,8,29,9238,6,41,131.51386325800348,6,2,0,0
0,0.0,0,0.0,1,0,0,27,9991,5,39,132.6133691835798,5,8,0,0
3,11.311357017378963,5,12.124542806951585,0,9,6,18,9773,6,1,120.62271403475792,6,4,0,0
0,0.0,3,13.71431841472486,1,4,5,18,9147,5,1,147.9948099512327,5,6,0,0
4,14.628791439146264,5,12.210566297654804,1,13,10,22,9085,6,51,151.31698892964414,7,8,0,0
2,11.525804987198862,1,10.0703129155125,0,8,11,30,9130,4,39,150.0,5,4,0,0
3,13.496597602819287,4,13.21772786678029,0,13,11,19,9085,5,1,133.20816575323371,5,3,0,0
0,0.0,0,0.0,0,0,0,20,171,0,17,129.98625699586682,0,8,0,0
1,11.918711507303776,3,11.715454194649777,1,12,11,20,9130,6,44,130.0,6,6,0,0
5,13.45442505546446,6,13.551755481726628,1,8,9,30,9853,7,42,130.83554064981823,6,4,0,0
0,0.0,3,10.46520349629156,0,7,11,33,9500,7,39,110.0,7,9,0,0
0,0.0,0,7.599554089375856,1,3,13,25,8014,6,39,133.1,5,3,0,0
0,0.0,3,6.4510841553929135,1,7,10,42,8014,6,43,115.31265753973534,5,2,0,0
6,13.51649698326255,6,13.51649698326255,1,8,8,18,9500,8,1,135.48464455252318,8,9,0,0
1,10.155853406278103,2,14.448048864573966,1,6,7,18,9853,6,17,123.24936545004496,6,2,0,0
2,11.647565743948237,0,8.522609080937734,0,7,9,21,9119,5,17,116.88643455143736,5,90,0,0
1,13.645021523766724,3,14.122564863069826,0,8,9,29,9003,8,39,138.66883071412522,6,9,0,0
0,0.0,0,0.0,0,1,4,27,9147,4,39,130.96978693324968,5,9,0,0
0,0.0,1,9.92217790344514,1,10,8,27,9556,7,39,133.1,5,2,0,0
0,0.0,0,0.0,0,7,6,28,9003,6,39,133.1,6,9,0,0
1,10.050786921222658,0,0.3504297564363328,1,11,0,19,9254,6,43,141.89639468070578,6,8,0,0
0,0.0,0,0.0,0,7,7,25,9991,5,39,130.41163355866837,5,4,0,0
3,13.172878674506938,5,12.854146670793126,1,11,11,28,9085,7,3,146.45853329206875,7,3,0,0
0,0.0,0,0.0,1,3,7,21,9085,5,17,119.41134466998366,5,3,0,0
2,11.822098154349764,2,11.503371999355908,0,7,8,20,9119,5,17,125.89513083346752,5,8,0,0
5,13.46259479390618,6,13.166666666666666,1,7,6,18,9773,6,1,132.57556876343708,6,2,0,0
2,13.226574182286065,4,12.591141939237978,0,8,10,22,9085,6,44,156.35432243048083,6,4,0,0
0,0.0,0,0.0,1,5,5,37,9991,5,39,133.1,5,7,0,0
0,0.0,0,0.0,0,0,0,18,9500,7,1,140.63716005648828,8,7,0,0
0,0.0,0,0.0,1,0,0,26,9083,6,39,158.15347039566043,6,2,0,0
2,11.464664435984476,3,5.812214695025684,0,10,11,20,9130,5,1,144.0,5,1,0,0
3,9.508116496782463,3,8.741332908332266,0,8,7,54,9773,5,39,123.0551349913024,5,5,0,0
0,0.0,0,0.0,0,0,0,32,9500,7,39,133.1,8,5,0,0
4,13.394522543927083,4,14.131055107377314,1,6,5,19,9670,5,1,128.0,5,2,0,0
5,13.961635594263097,5,13.34897544398794,0,12,7,20,9085,6,47,156.44895696720695,6,6,0,0
0,0.0,1,3.7458897035565215,0,10,6,21,8014,5,17,117.8094172776674,5,4,0,0
0,0.0,0,0.0,0,0,0,20,171,0,1,132.52754031192967,0,4,0,0
2,8.17879278599837,2,8.061952889055537,0,9,9,49,9773,5,39,125.44698675024438,5,9,0,0
4,12.342056188487282,6,11.276315088406962,1,8,10,34,9119,8,42,120.0,7,1,0,0
3,10.737096223415938,4,12.942257734049562,0,14,16,28,9085,5,41,131.37099897555365,5,4,0,0
0,0.0,1,11.653858261356964,1,7,7,28,9670,6,39,140.0,6,6,0,0
7,13.561796336962985,7,13.276543180652435,0,8,8,18,9500,7,1,138.8710829149547,8,6,0,0
0,0.0,3,7.972417966958454,0,7,9,20,9853,6,3,144.9698189923897,5,2,0,0
4,12.092453922688996,6,12.891631222581278,0,8,6,20,9070,6,17,123.950637993537,6,9,0,0
0,0.0,0,0.0,0,4,4,25,9085,5,39,133.1,5,0,0,0
0,0.0,0,0.0,1,0,0,25,171,0,39,124.03452563498152,0,3,0,0
0,0.0,0,0.0,1,0,0,20,171,0,43,141.22176577732327,0,7,0,0
0,0.0,0,0.0,1,0,0,19,171,0,1,175.04555985592756,0,5,0,0
0,0.0,0,0.0,1,0,0,19,171,0,42,134.67860607487634,0,6,0,0
3,11.437724841058465,2,10.132616352480252,0,12,15,41,9773,6,39,110.2652327049605,6,9,0,0
3,11.225816222672858,3,13.501255727189012,0,10,12,20,9556,7,16,125.03767181567038,7,6,0,0
8,15.09860024102936,7,14.632392898209044,1,8,7,18,9500,7,17,138.45066559542505,8,3,0,0
0,0.0,3,11.492892200003917,1,9,9,36,9500,7,39,133.1,7,3,0,0
0,0.0,0,0.0,0,2,3,36,9147,3,45,131.58778961749292,5,9,0,0
0,0.0,0,0.0,0,0,0,18,171,0,1,126.14918248216384,0,4,1,0
0,0.8788762454014387,0,0.8788762454014387,0,0,5,19,9147,5,17,119.08788762454014,5,7,0,0
0,0.0,0,0.0,1,6,13,19,9147,5,17,131.91577580912096,5,4,0,0
2,12.125220351053194,2,11.611306978713952,0,8,11,32,9130,5,6,120.33392093614184,5,1,0,0
0,0.0,2,10.57884298235091,1,8,10,19,9128,5,17,124.21157017649092,5,3,0,0
0,0.0,2,12.508605912979084,0,0,2,21,9556,2,1,133.45628479733412,6,8,0,0
0,0.0,0,0.0,0,0,11,19,9773,6,17,116.85406014857313,6,0,0,0
4,12.641390810038194,5,12.85856389964379,1,8,8,27,9853,6,42,126.9696146236642,6,3,0,0
2,12.328301813742057,2,10.502744465231606,0,7,8,20,9085,5,17,120.02195572185283,5,8,0,0
4,11.822287934605855,4,12.310169211077936,1,5,5,20,9670,5,1,124.41355894810393,5,8,0,0
5,11.830399367122263,5,12.096801107536038,0,18,19,22,9003,9,43,130.0,8,7,0,0
0,0.0,1,12.979348903271385,1,9,10,18,9773,6,1,132.4217692915987,5,4,0,0
0,0.0,0,9.946999936023946,1,6,8,25,9003,6,42,119.9946999936024,6,2,0,0
0,0.0,3,11.70080595534171,0,11,9,19,9853,6,18,127.87533581472572,6,5,0,0
1,11.27594682607284,3,12.486123168888176,0,8,12,30,9991,5,43,140.0,5,6,0,0
1,12.166262342026934,2,11.864449148141595,0,9,12,29,9991,5,40,135.01201693330975,5,9,0,0
4,11.970896483486392,5,14.257445094462565,1,9,7,34,9500,7,7,138.20861473153352,7,7,0,0
0,0.0,0,0.0,0,6,6,32,9991,5,39,135.0426448312278,5,6,0,0
0,0.0,0,0.0,0,0,1,40,9991,4,39,105.35036732044912,5,9,0,0
1,5.659856374001143,1,5.624109912691662,0,5,9,27,9003,6,41,159.4208492857246,6,7,0,0
4,11.790354360324343,5,12.74634402081841,0,11,17,27,9003,6,39,132.59960593197812,6,9,0,0
0,0.0,0,0.0,0,5,12,19,9147,5,1,108.0,5,7,0,0
0,0.0,0,0.0,1,0,0,19,171,0,17,136.2880534014619,0,6,0,0
3,13.848476444975546,4,13.706285949208196,1,10,9,18,9126,5,1,133.82047726720424,5,2,0,0
0,0.0,0,0.0,1,0,0,58,9147,5,39,138.6234022013656,5,9,0,0
0,8.834966204381859,3,12.736247183698488,0,15,11,27,9773,6,40,128.06232120864112,6,6,0,0
4,10.466417144512937,4,11.294760034771675,0,14,10,27,8014,6,46,126.94090430367262,7,1,0,0
0,0.0,0,0.0,0,7,4,28,9003,3,39,133.65626281827556,4,9,0,0
0,0.0,0,7.677795014428388,0,5,8,26,9991,5,39,120.0,5,9,0,0
4,13.132310115924996,7,12.776798547961617,0,14,11,21,9085,9,51,130.270599556728,8,9,0,0
3,11.33962327418911,4,11.33962327418911,1,7,9,19,9853,6,1,114.0,6,6,0,0
0,0.0,1,10.252157764826276,0,0,4,30,9991,5,37,119.45611473805548,5,4,0,0
0,0.0,6,13.04709479477301,1,6,7,19,9853,6,1,142.54908273328826,6,3,0,0
0,0.0,0,0.0,1,4,5,55,9991,4,39,100.0,5,4,0,0
1,8.620516752698085,0,6.307695184901039,0,8,9,28,9123,5,13,121.16922674113854,5,90,0,0
0,5.451215666629196,0,0.0,1,9,10,18,9119,5,1,133.8170718888764,5,6,0,0
5,12.815046562735397,6,12.675046213659806,1,8,8,20,9670,6,1,133.22235011298957,6,5,0,0
5,12.537123801565198,6,13.0,1,7,6,19,9773,6,1,130.84245385922284,6,8,0,0
6,12.19093388449412,7,11.399134768834882,0,17,20,21,9991,11,43,138.78096491436742,10,9,0,0
2,13.063085690424034,4,11.585980957683548,0,13,10,22,9130,6,2,138.63085690424035,6,2,0,0
4,13.006690155266154,4,11.956065944378672,0,7,12,27,8014,6,39,109.12131888757344,6,9,0,0
3,11.13882477344202,5,12.36564884193356,1,8,6,31,9853,6,43,134.05789093674994,6,78,0,0
0,0.0,0,0.0,0,8,5,31,9147,5,39,133.11870520595886,5,4,0,0
4,12.88330393585832,6,11.281546569137795,1,8,12,33,9119,10,42,120.0,8,0,0,0
2,11.367471368595137,3,11.29025069842216,0,9,11,29,8014,6,41,133.1,6,3,0,0
2,12.585762277536377,4,11.828248432453467,1,9,8,20,9247,6,43,139.1514573665218,6,1,0,0
2,10.876573669979878,3,11.817521070024592,0,10,8,19,9853,6,1,130.674237150436,6,9,0,0
4,11.106699250113437,5,11.70885087486766,0,20,17,29,9003,8,44,157.86601499773127,7,9,0,0
0,0.0,0,0.0,1,0,0,22,171,0,17,145.0,0,5,0,0
0,0.0,0,0.0,0,0,0,18,171,0,1,138.50805094890256,0,7,0,0
0,0.0,0,0.0,0,9,6,25,9003,6,39,130.0,6,9,0,0
0,0.7376812619004998,0,1.0193413800806894,0,9,8,27,9003,6,7,130.67061932900046,6,4,0,0
2,10.339380349028406,6,12.165154912742898,0,9,6,18,9773,6,1,117.02721157062784,6,7,0,0
4,14.54399420782964,4,14.066995293861584,1,6,6,18,9119,5,17,136.3599855195741,5,2,0,0
0,0.0,0,0.0,0,8,8,18,9147,5,17,123.9661713202896,5,5,0,0
4,12.85289884717942,6,11.338250411721637,0,7,12,34,9119,9,42,120.0,7,0,0,0
3,11.204913335214195,2,11.055680689849744,0,5,7,26,9670,5,39,133.1,5,1,0,0
2,12.903810712071824,4,11.564272550198108,1,13,8,18,9130,6,1,138.28856786378452,6,2,0,0
0,0.0,0,0.0,0,0,0,19,9500,7,1,140.4706013722599,8,5,0,0
5,12.60209993112926,5,13.322530613730065,1,8,7,19,9773,6,1,114.62352709741994,6,3,0,0
4,11.517821291088191,5,12.043172638423911,0,10,7,19,9773,6,1,118.00602309718376,6,2,0,0
0,2.250195705428437,1,10.541712615597792,1,7,9,32,9556,7,9,128.99768565459755,7,8,0,0
3,11.582986638159296,4,12.0610902201511,0,10,11,38,9500,7,39,133.1,7,7,0,0
2,11.046601246697035,2,10.186404986788144,1,13,10,22,9853,6,17,149.0504548546696,6,8,0,0
0,0.0,0,0.0,1,1,1,27,9991,5,39,130.0,5,3,0,0
4,12.232325773766275,4,12.600850460773689,1,6,6,20,9670,5,1,124.16879281860088,5,4,0,0
0,0.0,0,0.0,1,0,0,24,171,0,39,131.524510830909,0,2,0,0
3,8.205641012442065,4,12.167120084799135,0,13,11,24,9556,7,39,137.8182435821542,7,6,0,0
0,0.0,1,5.660783207817971,1,2,2,18,9147,5,1,146.8233866484099,5,4,0,0
0,0.0,0,0.0,0,8,10,25,9238,6,41,130.29977353998976,5,2,0,0
0,0.0,2,12.529973454649,0,11,12,19,9500,7,1,117.19220559480384,7,3,0,0
0,0.0,1,7.13782454855326,0,0,2,22,9070,3,5,138.02509893850174,6,8,0,0
1,11.245843066152164,0,0.0,0,5,8,38,9991,5,35,133.792294627484,5,90,0,0
0,0.0,0,0.0,0,0,5,23,9500,7,11,140.75179691163632,8,5,0,0
4,12.114220423610195,3,11.907956212382928,0,7,7,18,9670,5,17,123.46021893808536,5,2,0,0
2,10.584992900517786,4,10.329058506541257,0,8,12,29,9991,7,41,120.0,5,6,0,0
0,0.0,0,0.0,1,0,0,22,9500,7,3,141.15497254181224,8,4,0,0
0,0.0,0,0.0,0,5,8,31,9119,5,39,135.55200091754693,5,9,0,0
3,11.6085178897985,4,11.543611582651126,0,9,13,29,9119,8,42,120.0,9,3,0,0
4,11.881344424086912,5,12.43759646692074,0,8,9,19,9853,6,17,124.8725700812473,6,7,0,0
9,12.695477241813474,11,12.274789264868676,1,12,13,19,171,12,1,148.13466485305713,11,2,0,0
0,0.0,1,9.251695308902445,1,9,14,19,9773,6,15,150.2290253909248,6,3,0,0
0,0.0,1,5.4284931061340895,1,3,3,24,9556,7,39,131.41716713709843,7,5,0,0
0,0.0,0,0.0,0,8,7,43,9991,5,39,133.1,5,7,0,0
6,14.384780937384688,6,13.185967397151249,1,10,9,28,9500,7,7,140.0,8,8,0,0
0,0.0,0,0.0,1,0,0,27,9991,5,39,130.83529767589116,5,4,0,0
0,0.0,1,7.630893681436722,0,11,10,28,9238,6,40,131.8442421903537,5,0,0,0
0,8.332692400066168,0,0.0,0,5,8,39,9991,5,39,133.1,5,5,0,0
2,13.716801269204687,5,12.232190929477866,1,6,7,21,9239,6,43,139.83008076152282,6,3,0,0
0,0.0,0,0.0,1,9,11,18,9147,5,17,130.02208412106418,5,4,0,0
3,7.711193475846072,5,12.51203360517308,1,10,8,18,9853,6,1,142.80977362202668,6,7,0,0
0,5.731508492573887,2,10.713424575371306,0,12,12,22,9254,6,1,114.26849150742612,6,9,0,0
3,12.246346641879418,4,12.998615569554309,1,9,9,19,9853,6,17,140.0,6,4,0,0
0,0.0,0,0.0,0,0,0,22,171,0,1,129.24759687996118,0,8,0,0
5,14.91084961563045,6,15.651495813123598,1,6,7,18,9085,6,11,149.41396092248692,6,2,0,0
0,0.0,0,2.4357086704417377,0,9,5,26,9147,5,39,107.78571939050752,5,8,0,0
0,0.0,0,0.0,1,4,10,21,9085,5,17,121.71563992774234,5,2,0,0
3,11.53030360455369,3,12.2446973429599,0,9,10,29,9500,7,39,130.63408823882534,7,4,0,0
2,12.166408095927553,3,11.547526700926506,0,13,14,18,9254,6,1,124.14219224667085,6,5,0,0
0,0.0,0,0.0,0,2,2,35,9119,5,39,136.50847226120294,5,9,0,0
4,12.957107447518846,4,12.570611760755204,0,10,7,35,9991,5,39,120.24536470813987,5,9,0,0
6,13.136257506503185,6,13.084248155252126,1,9,9,18,9500,7,1,138.89708396925585,8,4,0,0
0,0.0,0,0.0,0,2,2,21,9254,5,17,120.3905559455462,5,7,0,0
1,12.810589217221542,2,11.573327769077927,0,9,9,19,9238,7,17,147.454141213317,6,5,0,0
0,0.0,4,12.819900153497176,0,6,9,19,9076,6,1,125.7149989035916,6,3,0,0
3,12.0,3,11.501649113363548,0,11,13,22,9125,7,43,120.0,7,2,0,0
0,0.0,0,0.0,1,0,0,20,9238,6,1,133.1,6,4,0,0
2,12.740325180070048,4,11.883449469072636,1,8,8,20,9246,6,43,139.24419510804202,6,1,0,0
4,12.865165875343582,5,12.63274204321054,1,11,10,47,9773,6,39,110.27285036008784,6,9,0,0
3,12.24975115799007,5,12.105970118056996,0,11,9,22,9130,6,43,153.54626893748704,6,9,0,0
0,0.0,0,0.0,1,6,7,19,9254,5,13,130.4562360388035,5,9,0,0
0,0.0,0,0.143386099737023,1,12,17,24,9556,7,39,133.1,6,8,0,0
3,12.722803137830592,3,11.803114597589548,0,9,9,19,9773,6,17,121.19688540241046,6,6,0,0
0,0.0,0,0.0,0,2,2,23,9085,5,41,133.1,5,99,0,0
0,0.0,0,0.0,1,0,2,19,9238,6,1,133.1,6,5,0,0
1,12.0,3,11.502426588056684,1,16,12,25,9085,6,39,144.00970635222674,6,4,0,0
0,0.0,0,0.0,1,9,7,27,9003,6,7,130.0,6,5,0,0
5,17.18594342491531,6,16.343120045828773,0,6,6,18,9238,6,17,136.04092520543597,6,3,0,0
0,3.425242571785434,0,0.0,0,5,5,31,9991,5,7,120.0,5,4,0,0
0,0.0,0,0.0,1,0,0,32,9147,1,39,130.70478804739295,5,9,0,0
0,4.447767055415071,2,10.529496078025604,1,8,8,34,9119,5,40,114.23596862420484,5,7,0,0
0,0.0,0,0.0,0,7,5,32,9670,5,39,133.1,5,90,0,0
0,0.0,2,12.602491710525442,0,3,5,31,9556,5,4,137.3431568157533,5,4,0,0
5,12.935620581146544,5,13.05550130512011,0,10,10,19,9500,7,1,139.2644427734711,7,4,0,0
4,11.758265141757082,3,12.291325708785408,0,8,8,34,9147,5,39,134.05990173958713,5,9,0,0
0,0.0,0,0.0,0,0,0,18,171,0,1,139.10079460301588,0,8,0,0
8,11.617067702123578,7,12.218382914960973,1,20,23,24,9003,12,43,130.0,11,4,0,0
0,0.0,0,0.0,0,8,6,26,9003,6,39,130.0,6,9,0,0
3,11.864320968419609,5,12.610555642111768,0,12,10,25,9085,5,41,137.19144404628588,5,4,0,0
3,13.16354026276032,5,12.6044253284504,1,9,6,18,9120,5,1,127.1243393064772,5,2,0,0
1,10.24374843321776,2,12.027083159246418,1,12,11,30,9130,6,39,130.0,6,9,0,0
0,0.0,0,0.0,1,5,5,20,9147,5,1,123.95042318562044,5,4,0,0
0,0.0,2,10.99099569613908,0,7,17,35,33,7,39,100.46045209575276,7,9,0,0
0,0.0,0,0.0,1,6,7,19,9670,6,1,130.9733399870283,6,5,0,0
0,0.0,0,0.0,0,5,5,30,9991,5,42,120.0,5,9,0,0
0,4.118789066924642,4,11.34049563631338,1,7,9,47,8014,6,41,124.90510334333752,6,3,0,0
0,0.0,2,10.552222553838188,0,5,6,24,9991,5,39,149.3107846063278,5,8,0,0
0,9.226789345112127,0,9.226789345112127,0,9,7,25,9147,5,39,120.0,5,9,0,0
0,0.0,0,0.0,1,0,5,26,9147,5,6,148.9575303394819,5,1,0,0
0,0.0,1,12.0,1,12,14,33,9556,7,6,163.19120736039153,7,7,0,0
2,11.244019531589046,4,12.014885633624049,0,10,6,19,9773,6,1,121.55343099127856,6,4,0,0
7,15.394924806933131,7,13.657455219441312,1,8,7,18,9500,7,17,137.98248625476586,8,3,0,0
0,0.0,0,0.0,1,0,1,18,9773,6,17,123.94362413838032,6,3,0,0
1,13.417239744816357,4,11.41655205103673,0,13,9,18,9238,6,1,137.17239744816357,6,4,0,0
0,0.0,0,0.0,1,5,8,28,9127,5,42,133.1,5,0,0,0
0,0.0,0,0.0,1,0,10,31,8014,6,39,132.59622144590773,6,0,0,0
0,0.0,0,0.0,0,0,0,19,9500,7,1,136.6607320632747,8,3,0,0
0,0.0,0,0.0,1,1,1,30,9991,5,39,133.1,5,9,0,0
2,11.613697810438556,2,11.90606360870913,0,12,8,20,9130,5,44,137.72604379122888,5,2,0,0
0,0.0,2,13.284211212411485,0,11,17,22,9003,6,42,137.29447131718038,6,4,0,0
0,0.0,0,0.0,0,3,3,44,8014,6,39,131.9241523350048,5,7,0,0
0,0.0,0,0.0,0,5,9,32,9254,5,39,133.1,5,7,0,0
3,10.906509776438243,3,11.735193269458543,0,10,11,18,9853,6,1,121.82231923350255,6,6,0,0
1,2.723363094830681,2,10.954945500784785,0,1,3,21,9070,3,5,140.63663033385652,6,9,0,0
4,11.371008453685162,3,11.270388198396804,0,18,14,24,9991,8,41,160.0,8,5,0,0
0,0.0,0,0.0,0,0,0,25,9147,5,39,133.1,5,9,0,0
4,10.936527062891631,5,12.702594498955646,0,8,10,20,9853,6,17,121.34198166318548,6,9,0,0
8,15.13858316327583,7,14.718197518649085,1,8,7,18,9500,7,17,138.2729637187741,8,3,0,0
0,0.0,0,9.229602317984847,0,8,8,28,9670,6,39,140.0,6,6,0,0
3,12.169919869526598,5,13.178099959227062,0,8,6,22,9070,6,17,118.79420073391287,6,7,0,0
0,0.0,0,0.0,0,5,7,38,9991,5,41,131.60940536792387,5,7,0,0
6,14.014918449762986,4,12.336909449878602,0,6,6,26,8014,6,43,117.2446358251821,6,8,0,0
1,10.587068224136567,2,10.40215529597724,1,13,15,21,9254,6,1,115.2836140172291,6,9,0,0
11,12.477007330829592,12,11.942026925140446,0,11,12,41,9147,12,42,120.43029138018905,11,9,0,0
0,0.0,2,10.876931099309616,1,16,11,27,9500,7,39,133.1,7,8,0,0
0,0.0,0,0.0,0,6,7,25,9085,6,40,132.33049802745282,6,9,0,0
5,10.777631954091548,4,11.68322396556866,1,8,9,21,9853,6,17,118.57763195409154,6,9,0,0
5,12.96022687669478,5,11.764129298341542,1,10,15,32,9991,10,1,121.65513317427974,10,6,0,0
3,13.415302099383512,3,12.305100699794504,1,10,11,18,9853,6,17,133.06273292372873,6,4,0,0
0,0.0,0,0.0,0,0,0,21,9500,7,5,121.5573658556638,8,7,0,0
2,13.918678113210431,5,13.268265023588691,0,10,7,21,9127,6,44,152.1950429245391,6,7,0,0
4,11.777930261896463,3,10.82859251736716,1,12,13,22,9003,6,44,140.0,6,6,0,0
0,0.0,0,0.0,1,11,10,18,9147,5,17,128.34259300589468,5,4,0,0
0,0.0,0,0.0,1,7,4,29,9003,3,39,133.1,4,9,0,0
3,11.535344298997162,3,12.2242778918509,1,12,11,27,9670,5,39,120.0,5,2,0,0
1,12.963311973524135,2,10.073376052951732,0,12,10,20,9147,5,1,120.87770657841378,5,8,0,0
0,0.0,0,0.0,1,0,5,20,9238,6,17,152.19718720371077,6,5,0,0
2,5.907436910234508,2,7.356430869348632,1,3,3,36,9853,6,39,133.1,6,5,0,0
0,0.0,0,0.0,0,4,6,44,8014,5,36,134.06163907655394,4,9,0,0
8,11.590797967117188,8,11.166046528952265,1,11,15,20,9147,9,1,133.04649302810662,9,4,0,0
4,11.652429702864916,5,12.543691419054095,0,7,6,18,9070,6,17,129.10677722851312,6,7,0,0
0,0.0,0,0.0,0,3,4,20,9773,4,1,136.06599952648813,5,3,0,0
0,0.0,0,0.0,0,6,8,29,9119,5,39,120.0,5,7,0,0
0,0.0,0,0.0,1,0,5,26,9147,5,3,143.97318115457597,5,5,0,0
3,11.19107036488775,4,10.6828622485388,0,7,10,19,9147,5,16,133.585688757306,5,2,0,0
2,9.064196250175051,3,13.35299183458302,0,6,8,22,9556,7,9,128.39825617659417,7,4,0,0
0,0.0,1,10.349386999049331,0,7,11,27,9003,6,40,116.50613000950668,6,4,0,0
6,12.997928243577668,6,13.936463656882758,1,6,6,19,9773,6,1,132.59530451467586,6,8,1,0
0,3.7502401294894767,0,0.0,1,7,3,22,9254,6,40,136.43771371524562,6,5,0,0
8,14.295556203629372,7,14.044904123456096,1,9,7,18,9500,7,17,138.75545189488034,8,4,0,0
0,0.0,0,0.0,0,1,6,34,9853,6,49,126.73129626584664,5,7,0,0
0,0.0,0,0.0,1,0,0,23,171,0,40,140.0,0,8,0,0
6,11.88031725069556,5,12.251457818863669,1,9,9,22,9070,7,43,120.0,8,7,0,0
3,11.761980266736725,3,14.428118399579656,0,8,7,18,9085,5,1,127.42970400105088,5,9,0,0
0,0.0,0,0.0,0,5,5,28,9085,5,39,120.91133743365543,5,94,0,0
3,13.30168383688587,2,13.0,1,6,12,18,9130,5,1,154.65544108742753,5,2,0,0
0,0.0,0,0.0,0,5,5,43,9124,5,39,121.98686839224676,5,90,0,0
0,0.0,0,0.0,1,8,11,26,8014,6,40,132.05627490747537,5,3,0,0
3,12.720239584839266,4,12.77401721079968,1,11,13,27,9556,7,39,133.1,7,5,0,0
11,11.350496913221887,13,11.137630950998702,1,15,14,28,9991,14,43,128.97018520668684,13,9,0,0
9,11.88376039308254,10,12.285273080866936,0,17,20,24,9853,12,4,128.32818594344758,11,9,0,0
5,14.05033557586926,5,14.499232992427968,0,6,7,19,9085,5,17,168.4899327239222,5,3,0,0
0,0.0,0,0.0,1,0,0,30,9081,6,39,134.6298734313658,6,4,0,0
0,0.0,0,0.0,1,0,0,45,9085,6,40,134.9788827975701,6,8,0,0
0,0.0,0,0.0,0,0,0,18,171,0,1,126.89743040981888,0,4,1,0
3,10.368355383335176,4,12.026578466659291,1,11,11,19,9254,6,17,115.63289233329648,6,3,0,0
8,14.362569000111902,7,13.652016876475248,1,9,7,18,9500,7,17,140.0,8,3,0,0
2,12.475420008218622,3,11.657888098173316,0,13,14,18,9254,6,1,124.93679430684789,6,4,0,0
0,1.7623225459777243,0,2.435209336260128,0,9,8,28,9003,6,7,131.6021114054343,6,4,0,0
0,0.0,1,9.536931360126758,1,11,15,20,9254,5,1,132.95369313601267,5,3,0,0
